idx,FLIP,LPIPS,SSIM,Hausdorff
1999,0.014109148643910885,0.24996162950992584,0.9865131115237844,181.01933598375618
1330,0.032808419317007065,0.04947076365351677,0.9704816226828754,18.973665961010276
1255,0.019341953098773956,0.16991841793060303,0.9819333308518111,181.01933598375618
2704,0.014816761016845703,0.2506118714809418,0.9868269175228125,181.01933598375618
1217,0.07459776103496552,0.24392369389533997,0.94738219680959,181.01933598375618
898,0.01604684814810753,0.22872984409332275,0.9832225202696466,181.01933598375618
483,0.013317061588168144,0.1954306811094284,0.9864463157689239,181.01933598375618
1009,0.014194776304066181,0.26805853843688965,0.9865417304930912,181.01933598375618
1682,0.015682654455304146,0.21886098384857178,0.9821260966129102,181.01933598375618
1827,0.017344415187835693,0.21581561863422394,0.9819066381351016,181.01933598375618
1246,0.01793711446225643,0.3869479298591614,0.9820341111374066,181.01933598375618
485,0.025028154253959656,0.2601902186870575,0.9775309612004666,181.01933598375618
643,0.013087902218103409,0.13610118627548218,0.9858112472116578,181.01933598375618
2508,0.016344808042049408,0.22272160649299622,0.9814648916783199,181.01933598375618
836,0.02286607399582863,0.22605355083942413,0.9748880094512757,181.01933598375618
2619,0.014006861485540867,0.17977619171142578,0.9852084514748496,181.01933598375618
910,0.014006861485540867,0.28424403071403503,0.9868982218971233,181.01933598375618
686,0.022402403876185417,0.18798726797103882,0.979196875721761,181.01933598375618
1961,0.049623098224401474,0.1711806058883667,0.962933248311303,181.01933598375618
600,0.020143408328294754,0.16358433663845062,0.9791070925374091,181.01933598375618
1917,0.2764717638492584,0.2830188572406769,0.7452812299503604,181.01933598375618
1303,0.014732415787875652,0.22742851078510284,0.9867131323469992,181.01933598375618
850,0.02212928608059883,0.15158334374427795,0.9746360311549404,181.01933598375618
1129,0.013364387676119804,0.16757327318191528,0.9852813190699196,181.01933598375618
195,0.03665187954902649,0.19413387775421143,0.9662636410330775,181.01933598375618
295,0.012889737263321877,0.2688925564289093,0.986195426323714,181.01933598375618
663,0.017216110602021217,0.1808663159608841,0.983372480158768,181.01933598375618
545,0.014384320937097073,0.2552935481071472,0.9841865329411137,181.01933598375618
793,0.04656660556793213,0.22128883004188538,0.9579453687014109,181.01933598375618
118,0.013886894099414349,0.1373397409915924,0.9871317751786011,181.01933598375618
2910,0.014611536636948586,0.184730663895607,0.9837415224927845,181.01933598375618
2738,0.013378722593188286,0.2565498650074005,0.9851921445711334,181.01933598375618
981,0.0586487241089344,0.3532082140445709,0.9344660297319708,181.01933598375618
1101,0.017072666436433792,0.3029574751853943,0.9833539927751725,181.01933598375618
263,0.022168351337313652,0.2145814150571823,0.9787331243558731,181.01933598375618
1106,0.016044074669480324,0.17021344602108002,0.9832640785646753,181.01933598375618
1762,0.033591143786907196,0.15923771262168884,0.9758177454856366,181.01933598375618
1259,0.01554185338318348,0.11604008078575134,0.9861360094935258,181.01933598375618
995,0.0275394506752491,0.2166338562965393,0.9715588721086522,181.01933598375618
2259,0.02095799520611763,0.28320664167404175,0.9797676487615664,181.01933598375618
1403,0.015369556844234467,0.28254270553588867,0.9820986792697034,181.01933598375618
1368,0.013484055176377296,0.18242982029914856,0.985001110717393,181.01933598375618
1343,0.0139723289757967,0.09471290558576584,0.9876594767435295,181.01933598375618
2526,0.013921186327934265,0.2535618841648102,0.9831767890138009,181.01933598375618
1894,0.0245234202593565,0.19841647148132324,0.9781302258304855,181.01933598375618
1453,0.01604684814810753,0.20717012882232666,0.9812033016496425,181.01933598375618
2014,0.01988699659705162,0.1037195473909378,0.9809434452136369,181.01933598375618
1560,0.03135537728667259,0.1478407084941864,0.9655569588970838,181.01933598375618
538,0.015091188251972198,0.23396214842796326,0.9851035743963248,181.01933598375618
1187,0.020129119977355003,0.24282769858837128,0.9819603208640482,181.01933598375618
2624,0.01737215369939804,0.1276160180568695,0.9830161790126316,181.01933598375618
117,0.025578834116458893,0.2767154276371002,0.9766871470424386,181.01933598375618
2229,0.0147646963596344,0.2561913728713989,0.9866696862683578,181.01933598375618
2142,0.016696924343705177,0.20510627329349518,0.9854088191314302,181.01933598375618
661,0.018053652718663216,0.16805942356586456,0.9824592975888987,181.01933598375618
2457,0.015770522877573967,0.24522942304611206,0.9816008309512557,181.01933598375618
1604,0.11656256765127182,0.3391731381416321,0.9250956190723173,181.01933598375618
